cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,sen,category,value
2022,33,North East,E06000001,805,Hartlepool,ALL,SEN with statements or EHC plans,Level 2 with English & maths,12.12121212
2022,116,North East,E06000001,805,Hartlepool,ALL,SEN without statements or EHC plans,Level 2 with English & maths,31.03448276
2022,734,North East,E06000001,805,Hartlepool,Not eligible for FSM,ALL,Level 2 with English & maths,72.20708447
2022,268,North East,E06000001,805,Hartlepool,Eligible for FSM,ALL,Level 2 with English & maths,41.41791045
2022,1367,North East,E06000002,806,Middlesbrough,ALL,ALL,Level 2 with English & maths,60.57059254
2022,1045,North East,E06000002,806,Middlesbrough,ALL,No SEN,Level 2 with English & maths,71.00478469
2022,76,North East,E06000002,806,Middlesbrough,ALL,SEN with statements or EHC plans,Level 2 with English & maths,14.47368421
2022,246,North East,E06000002,806,Middlesbrough,ALL,SEN without statements or EHC plans,Level 2 with English & maths,30.48780488
2022,1015,North East,E06000002,806,Middlesbrough,Not eligible for FSM,ALL,Level 2 with English & maths,66.69950739
2022,352,North East,E06000002,806,Middlesbrough,Eligible for FSM,ALL,Level 2 with English & maths,42.89772727
2022,1547,North East,E06000003,807,Redcar and Cleveland,ALL,ALL,Level 2 with English & maths,70.26502909
2022,1300,North East,E06000003,807,Redcar and Cleveland,ALL,No SEN,Level 2 with English & maths,77.15384615
2022,74,North East,E06000003,807,Redcar and Cleveland,ALL,SEN with statements or EHC plans,Level 2 with English & maths,13.51351351
2022,173,North East,E06000003,807,Redcar and Cleveland,ALL,SEN without statements or EHC plans,Level 2 with English & maths,42.77456647
2022,1295,North East,E06000003,807,Redcar and Cleveland,Not eligible for FSM,ALL,Level 2 with English & maths,74.98069498
2022,252,North East,E06000003,807,Redcar and Cleveland,Eligible for FSM,ALL,Level 2 with English & maths,46.03174603
2022,2022,North East,E06000004,808,Stockton-on-Tees,ALL,ALL,Level 2 with English & maths,71.76063304
2022,1714,North East,E06000004,808,Stockton-on-Tees,ALL,No SEN,Level 2 with English & maths,78.0630105
2022,80,North East,E06000004,808,Stockton-on-Tees,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.5
2022,228,North East,E06000004,808,Stockton-on-Tees,ALL,SEN without statements or EHC plans,Level 2 with English & maths,43.42105263
2022,1694,North East,E06000004,808,Stockton-on-Tees,Not eligible for FSM,ALL,Level 2 with English & maths,76.32821724
2022,328,North East,E06000004,808,Stockton-on-Tees,Eligible for FSM,ALL,Level 2 with English & maths,48.17073171
2022,1158,North East,E06000005,841,Darlington,ALL,ALL,Level 2 with English & maths,73.1433506
2022,1000,North East,E06000005,841,Darlington,ALL,No SEN,Level 2 with English & maths,78.2
2022,35,North East,E06000005,841,Darlington,ALL,SEN with statements or EHC plans,Level 2 with English & maths,11.42857143
2022,123,North East,E06000005,841,Darlington,ALL,SEN without statements or EHC plans,Level 2 with English & maths,49.59349593
2022,953,North East,E06000005,841,Darlington,Not eligible for FSM,ALL,Level 2 with English & maths,79.22350472
2022,205,North East,E06000005,841,Darlington,Eligible for FSM,ALL,Level 2 with English & maths,44.87804878
2022,4765,North East,E06000047,840,County Durham,ALL,ALL,Level 2 with English & maths,66.90451207
2022,4177,North East,E06000047,840,County Durham,ALL,No SEN,Level 2 with English & maths,72.82738808
2022,207,North East,E06000047,840,County Durham,ALL,SEN with statements or EHC plans,Level 2 with English & maths,9.178743961
2022,381,North East,E06000047,840,County Durham,ALL,SEN without statements or EHC plans,Level 2 with English & maths,33.33333333
2022,3879,North East,E06000047,840,County Durham,Not eligible for FSM,ALL,Level 2 with English & maths,71.77107502
2022,886,North East,E06000047,840,County Durham,Eligible for FSM,ALL,Level 2 with English & maths,45.59819413
2022,3021,North East,E06000057,929,Northumberland,ALL,ALL,Level 2 with English & maths,71.10228401
2022,2655,North East,E06000057,929,Northumberland,ALL,No SEN,Level 2 with English & maths,76.76082863
2022,148,North East,E06000057,929,Northumberland,ALL,SEN with statements or EHC plans,Level 2 with English & maths,24.32432432
2022,218,North East,E06000057,929,Northumberland,ALL,SEN without statements or EHC plans,Level 2 with English & maths,33.94495413
2022,2638,North East,E06000057,929,Northumberland,Not eligible for FSM,ALL,Level 2 with English & maths,75.17058378
2022,383,North East,E06000057,929,Northumberland,Eligible for FSM,ALL,Level 2 with English & maths,43.08093995
2022,2490,North East,E08000021,391,Newcastle upon Tyne,ALL,ALL,Level 2 with English & maths,61.00401606
2022,2102,North East,E08000021,391,Newcastle upon Tyne,ALL,No SEN,Level 2 with English & maths,67.26926736
2022,101,North East,E08000021,391,Newcastle upon Tyne,ALL,SEN with statements or EHC plans,Level 2 with English & maths,8.910891089
2022,101,South East,E06000040,868,Windsor and Maidenhead,Eligible for FSM,ALL,Level 2 with English & maths,62.37623762
2022,1766,South East,E06000041,872,Wokingham,ALL,ALL,Level 2 with English & maths,80.01132503
2022,1556,South East,E06000041,872,Wokingham,ALL,No SEN,Level 2 with English & maths,84.89717224
2022,78,South East,E06000041,872,Wokingham,ALL,SEN with statements or EHC plans,Level 2 with English & maths,17.94871795
2022,132,South East,E06000041,872,Wokingham,ALL,SEN without statements or EHC plans,Level 2 with English & maths,59.09090909
2022,1657,South East,E06000041,872,Wokingham,Not eligible for FSM,ALL,Level 2 with English & maths,82.31744116
2022,109,South East,E06000041,872,Wokingham,Eligible for FSM,ALL,Level 2 with English & maths,44.95412844
2022,78,South East,E06000045,852,Southampton,ALL,SEN with statements or EHC plans,Level 2 with English & maths,12.82051282
2022,247,South East,E06000045,852,Southampton,ALL,SEN without statements or EHC plans,Level 2 with English & maths,41.29554656
2022,1598,South East,E06000045,852,Southampton,Not eligible for FSM,ALL,Level 2 with English & maths,72.59073842
2022,396,South East,E06000045,852,Southampton,Eligible for FSM,ALL,Level 2 with English & maths,45.2020202
2022,1180,South East,E06000046,921,Isle of Wight,ALL,ALL,Level 2 with English & maths,64.66101695
2022,952,South East,E06000046,921,Isle of Wight,ALL,No SEN,Level 2 with English & maths,73.52941176
2022,64,South East,E06000046,921,Isle of Wight,ALL,SEN with statements or EHC plans,Level 2 with English & maths,9.375
2022,164,South East,E06000046,921,Isle of Wight,ALL,SEN without statements or EHC plans,Level 2 with English & maths,34.75609756
